%,Turnout,Incumb_Y,State,Cln_name,Year,Terms_in_office,Party_enc,First_name,Seats_up%,Seats_before%,Gender
47.3,134879.0,1,Delaware,John Townsend,1940,2,R,John,0.2916666666666667,0.25263157894736843,M
2.07,134879.0,0,Delaware,William Allen,1940,0,T,William,2.0,0.021052631578947368,M
52.96,235149.0,1,Idaho,John Thomas,1940,3,R,John,0.2916666666666667,0.25263157894736843,M
47.04,235149.0,0,Idaho,Glen Taylor,1940,0,D,Glen,0.3333333333333333,0.7263157894736842,F
50.07,4086179.0,1,Idaho,Wayland Brooks,1940,0,R,Wayland,0.2916666666666667,0.25263157894736843,M
49.56,4086179.0,1,Idaho,James Slattery,1940,1,D,James,0.3333333333333333,0.7263157894736842,M
0.21,4086179.0,0,Idaho,Enoch Holtwick,1940,0,T,Enoch,2.0,0.021052631578947368,M
0.16,4086179.0,0,Idaho,Clarence Mayer,1940,0,T,Clarence,2.0,0.021052631578947368,M
0.0,4086179.0,0,Idaho,Scattering,1940,0,T,Scattering,2.0,0.021052631578947368,M
50.45,1760245.0,0,Indiana,Raymond Willis,1940,0,R,Raymond,0.2916666666666667,0.25263157894736843,M
0.32,1760245.0,0,Indiana,Carl Thompson,1940,0,T,Carl,2.0,0.021052631578947368,M
0.1,1760245.0,0,Indiana,John Kingsbury,1940,0,S,John,0.0,0.0,M
58.27,962963.0,1,Kentucky,Happy Chandler,1940,1,D,Happy,0.3333333333333333,0.7263157894736842,F
41.73,962963.0,0,Kentucky,Walter Smith,1940,0,R,Walter,0.2916666666666667,0.25263157894736843,M
58.61,256194.0,1,Kentucky,Ralph Owen Brewster,1940,0,R,Owen,0.2916666666666667,0.25263157894736843,M
41.27,256194.0,0,Kentucky,Louis Brann,1940,0,D,Louis,0.3333333333333333,0.7263157894736842,M
0.12,256194.0,0,Kentucky,Lewis Gordon,1940,0,T,Lewis,2.0,0.021052631578947368,M
64.74,608975.0,1,Maryland,George Radcliffe,1940,1,D,George,0.3333333333333333,0.7263157894736842,M
33.48,608975.0,0,Maryland,Harry Nice,1940,0,R,Harry,0.2916666666666667,0.25263157894736843,M
0.69,608975.0,0,Maryland,Edwin Abbott,1940,0,T,Edwin,2.0,0.021052631578947368,M
0.56,608975.0,0,Maryland,David Elliott,1940,0,T,David,2.0,0.021052631578947368,M
0.3,608975.0,0,Maryland,Robert Kadish,1940,0,T,Robert,2.0,0.021052631578947368,M
0.22,608975.0,0,Maryland,Albert Blumberg,1940,0,T,Albert,2.0,0.021052631578947368,M
55.64,1957089.0,1,Massachusetts,David Walsh,1940,4,D,David,0.3333333333333333,0.7263157894736842,M
42.38,1957089.0,0,Massachusetts,Henry Parkman,1940,0,R,Henry,0.2916666666666667,0.25263157894736843,M
0.49,1957089.0,0,Massachusetts,George Thompson,1940,0,T,George,2.0,0.021052631578947368,M
0.48,1957089.0,0,Massachusetts,Philip Frankfeld,1940,0,T,Philip,2.0,0.021052631578947368,M
0.35,1957089.0,0,Massachusetts,George Lyman Paine,1940,0,S,Lyman,0.0,0.0,M
0.21,1957089.0,0,Massachusetts,Horace Hillis,1940,0,S,Horace,0.0,0.0,M
52.65,2000342.0,1,Michigan,Arthur Vandenberg,1940,2,R,Arthur,0.2916666666666667,0.25263157894736843,M
46.98,2000342.0,0,Michigan,Frank Fitzgerald,1940,0,D,Frank,0.3333333333333333,0.7263157894736842,M
0.18,2000342.0,0,Michigan,Nahum Burnett,1940,0,S,Nahum,0.0,0.0,M
0.11,2000342.0,0,Michigan,Elmer Johnson,1940,0,T,Elmer,2.0,0.021052631578947368,M
0.05,2000342.0,0,Michigan,Carroll Pahman,1940,0,T,Carroll,2.0,0.021052631578947368,M
0.03,2000342.0,0,Michigan,Theos Grove,1940,0,S,Theos,0.0,0.0,M
53.0,1209599.0,1,Minnesota,Henrik Shipstead,1940,3,T,Henrik,2.0,0.021052631578947368,M
25.7,1209599.0,0,Minnesota,Elmer Austin Benson,1940,0,T,Austin,2.0,0.021052631578947368,M
20.56,1209599.0,0,Minnesota,John Regan,1940,0,D,John,0.3333333333333333,0.7263157894736842,M
0.72,1209599.0,0,Minnesota,Grace Holmes Carlson,1940,0,T,Holmes,2.0,0.021052631578947368,M
0.02,1209599.0,0,Minnesota,Carrl Winter,1940,0,T,Carrl,2.0,0.021052631578947368,M
51.17,1819016.0,1,Minnesota,Harry Truman,1940,1,D,Harry,0.3333333333333333,0.7263157894736842,M
48.73,1819016.0,0,Minnesota,Manvel Davis,1940,0,R,Manvel,0.2916666666666667,0.25263157894736843,M
0.09,1819016.0,0,Minnesota,Rinck,1940,0,S,Rinck,0.0,0.0,M
0.01,1819016.0,0,Minnesota,Theodore Baeff,1940,0,S,Theodore,0.0,0.0,M
73.43,240694.0,1,Montana,Burton Wheeler,1940,3,D,Burton,0.3333333333333333,0.7263157894736842,M
26.57,240694.0,0,Montana,Cheadle,1940,0,R,Cheadle,0.2916666666666667,0.25263157894736843,M
57.0,596891.0,1,Montana,Hugh Butler,1940,0,R,Hugh,0.2916666666666667,0.25263157894736843,M
41.49,596891.0,0,Montana,Cochran,1940,0,D,Cochran,0.3333333333333333,0.7263157894736842,M
1.5,596891.0,0,Montana,Albert Ruthven,1940,0,T,Albert,2.0,0.021052631578947368,M
60.48,51839.0,1,Nevada,Key Pittman,1940,5,D,Key,0.3333333333333333,0.7263157894736842,M
39.52,51839.0,0,Nevada,Samuel Platt,1940,0,R,Samuel,0.2916666666666667,0.25263157894736843,M
55.11,1867775.0,0,Nevada,Warren Barbour,1940,0,R,Warren,0.2916666666666667,0.25263157894736843,M
44.11,1867775.0,0,Nevada,James Cromwell,1940,0,D,James,0.3333333333333333,0.7263157894736842,M
0.47,1867775.0,0,Nevada,McAlister Coleman,1940,0,S,McAlister,0.0,0.0,M
0.15,1867775.0,0,Nevada,James Tumulty,1940,0,I,James,0.0,0.0,M
0.08,1867775.0,0,Nevada,Mary Ellen Dooner,1940,0,T,Ellen,2.0,0.021052631578947368,F
0.03,1867775.0,0,Nevada,Edson Leach,1940,0,T,Edson,2.0,0.021052631578947368,M
0.02,1867775.0,0,Nevada,Harry Santhouse,1940,0,S,Harry,0.0,0.0,M
0.02,1867775.0,0,Nevada,George Breitman,1940,0,S,George,0.0,0.0,M
55.95,184451.0,1,New_Mexico,Dennis Chávez,1940,2,D,Dennis,0.3333333333333333,0.7263157894736842,M
44.05,184451.0,0,New_Mexico,Albert Mitchell,1940,0,R,Albert,0.2916666666666667,0.25263157894736843,M
38.11,264101.0,0,North_Dakota,William Langer,1940,0,R,William,0.2916666666666667,0.25263157894736843,M
35.06,264101.0,0,North_Dakota,William Lemke,1940,0,I,William,0.0,0.0,M
26.45,264101.0,0,North_Dakota,Charles Vogel,1940,0,D,Charles,0.3333333333333333,0.7263157894736842,M
51.79,3997020.0,1,Pennsylvania,Joseph Guffey,1940,1,D,Joseph,0.3333333333333333,0.7263157894736842,M
47.36,3997020.0,0,Pennsylvania,Jay Cooke,1940,0,R,Jay,0.2916666666666667,0.25263157894736843,M
0.39,3997020.0,0,Pennsylvania,David Felix,1940,0,S,David,0.0,0.0,M
0.28,3997020.0,0,Pennsylvania,Mansell,1940,0,T,Mansell,2.0,0.021052631578947368,M
0.12,3997020.0,0,Pennsylvania,Carl Reeve,1940,0,T,Carl,2.0,0.021052631578947368,M
0.06,3997020.0,0,Pennsylvania,Frank Knotek,1940,0,S,Frank,0.0,0.0,M
55.16,315328.0,1,Rhode_Island,Peter Gerry,1940,3,D,Peter,0.3333333333333333,0.7263157894736842,M
44.84,315328.0,0,Rhode_Island,James McManus,1940,0,R,James,0.2916666666666667,0.25263157894736843,M
70.8,417265.0,1,Tennessee,Kenneth McKellar,1940,2,D,Kenneth,0.3333333333333333,0.7263157894736842,M
29.19,417265.0,0,Tennessee,Howard Baker,1940,0,R,Howard,0.2916666666666667,0.25263157894736843,M
0.01,417265.0,0,Tennessee,"John Randolph Neal,",1940,0,I,Randolph,0.0,0.0,M
94.24,1037843.0,1,Texas,Tom Connally,1940,2,D,Tom,0.3333333333333333,0.7263157894736842,M
5.72,1037843.0,0,Texas,George Shannon,1940,0,R,George,0.2916666666666667,0.25263157894736843,M
0.04,1037843.0,0,Texas,Homer Brooks,1940,0,T,Homer,2.0,0.021052631578947368,M
62.85,247430.0,0,Texas,Abe Murdock,1940,0,D,Abe,0.3333333333333333,0.7263157894736842,M
37.15,247430.0,0,Texas,Philo Farnsworth,1940,0,R,Philo,0.2916666666666667,0.25263157894736843,F
66.4,140388.0,1,Vermont,Warren Austin,1940,2,R,Warren,0.2916666666666667,0.25263157894736843,M
33.6,140388.0,0,Vermont,Ona Searles,1940,0,D,Ona,0.3333333333333333,0.7263157894736842,F
61.6,141413.0,0,Vermont,George Aiken,1940,0,R,George,0.2916666666666667,0.25263157894736843,M
38.4,141413.0,0,Vermont,Herbert Comings,1940,0,D,Herbert,0.3333333333333333,0.7263157894736842,M
93.32,293881.0,1,Vermont,Harry Byrd,1940,2,D,Harry,0.3333333333333333,0.7263157894736842,M
3.8,293881.0,0,Vermont,Hilliard Berstein,1940,0,I,Hilliard,0.0,0.0,M
2.81,293881.0,0,Vermont,Alice Burke,1940,0,I,Alice,0.0,0.0,F
54.16,747307.0,0,Vermont,Monrad Wallgren,1940,0,D,Monrad,0.3333333333333333,0.7263157894736842,M
45.84,747307.0,0,Vermont,Stephen Chadwick,1940,0,R,Stephen,0.2916666666666667,0.25263157894736843,M
56.33,874219.0,1,West_Virginia,Harley Kilgore,1940,0,D,Harley,0.3333333333333333,0.7263157894736842,M
43.67,874219.0,0,West_Virginia,Thomas Sweeney,1940,0,R,Thomas,0.2916666666666667,0.25263157894736843,M
45.26,1338135.0,1,Wisconsin,Robert La Follette,1940,2,T,La,2.0,0.021052631578947368,F
41.38,1338135.0,0,Wisconsin,Fred Clausen,1940,0,R,Fred,0.2916666666666667,0.25263157894736843,M
13.2,1338135.0,0,Wisconsin,James Finnegan,1940,0,D,James,0.3333333333333333,0.7263157894736842,M
0.1,1338135.0,0,Wisconsin,Ted Furman,1940,0,T,Ted,2.0,0.021052631578947368,M
0.06,1338135.0,0,Wisconsin,Adolf Wiggert,1940,0,S,Adolf,0.0,0.0,M
58.74,110704.0,1,Wyoming,Joseph O'Mahoney,1940,3,D,Joseph,0.3333333333333333,0.7263157894736842,M
41.26,110704.0,0,Wyoming,Milward Simpson,1940,0,R,Milward,0.2916666666666667,0.25263157894736843,M
50.23,347596.0,1,Colorado,Edwin Johnson,1942,1,D,Edwin,0.3538461538461539,0.6770833333333334,M
49.19,347596.0,0,Colorado,Ralph Lawrence Carr,1942,0,R,Lawrence,0.3103448275862069,0.3020833333333333,M
0.4,347596.0,0,Colorado,Carle Whithead,1942,0,S,Carle,0.0,0.0,M
0.18,347596.0,0,Colorado,James Allander,1942,0,T,James,0.0,0.010416666666666666,M
56.12,341260.0,1,Colorado,Eugene Millikin,1942,1,R,Eugene,0.3103448275862069,0.3020833333333333,M
42.14,341260.0,0,Colorado,James Marsh,1942,0,D,James,0.3538461538461539,0.6770833333333334,M
1.25,341260.0,0,Colorado,Lewis Haley Tiley,1942,0,I,Haley,1.0,0.010416666666666666,F
0.49,341260.0,0,Colorado,Edgar Sherman,1942,0,S,Edgar,0.0,0.0,M
54.17,85308.0,0,Delaware,Douglass Buck,1942,0,R,Douglass,0.3103448275862069,0.3020833333333333,M
44.92,85308.0,0,Delaware,Ennalls Berl,1942,0,D,Ennalls,0.3538461538461539,0.6770833333333334,
0.91,85308.0,0,Delaware,Thomas Sard,1942,0,T,Thomas,0.0,0.010416666666666666,M
96.94,61762.0,1,Delaware,Richard Russell,1942,2,D,Richard,0.3538461538461539,0.6770833333333334,M
3.06,61762.0,0,Delaware,LeVert Dwyer Shivers,1942,0,I,Dwyer,1.0,0.010416666666666666,M
51.53,142342.0,1,Delaware,John Thomas,1942,4,R,John,0.3103448275862069,0.3020833333333333,M
48.47,142342.0,0,Idaho,Glen Taylor,1942,0,D,Glen,0.3538461538461539,0.6770833333333334,F
53.24,2973229.0,1,Idaho,Charles Brooks,1942,1,R,Charles,0.3103448275862069,0.3020833333333333,M
46.41,2973229.0,0,Idaho,Raymond McKeough,1942,0,D,Raymond,0.3538461538461539,0.6770833333333334,M
0.35,2973229.0,0,Idaho,Enoch Holtwick,1942,0,T,Enoch,0.0,0.010416666666666666,M
57.97,707863.0,0,Iowa,George Wilson,1942,0,R,George,0.3103448275862069,0.3020833333333333,M
41.7,707863.0,1,Iowa,Clyde Herring,1942,1,D,Clyde,0.3538461538461539,0.6770833333333334,M
0.21,707863.0,0,Iowa,Heptonstall,1942,0,T,Heptonstall,0.0,0.010416666666666666,
0.12,707863.0,0,Iowa,Ernest Seeman,1942,0,T,Ernest,0.0,0.010416666666666666,M
0.0,707863.0,0,Iowa,Scattering,1942,0,T,Scattering,0.0,0.010416666666666666,M
57.11,497359.0,1,Iowa,Arthur Capper,1942,4,R,Arthur,0.3103448275862069,0.3020833333333333,M
40.3,497359.0,0,Kansas,George McGill,1942,0,D,George,0.3538461538461539,0.6770833333333334,M
2.59,497359.0,0,Kansas,Floyd Hester,1942,0,T,Floyd,0.0,0.010416666666666666,M
55.34,392023.0,1,Kansas,Happy Chandler,1942,2,D,Happy,0.3538461538461539,0.6770833333333334,F
44.66,392023.0,0,Kansas,Richard Colbert,1942,0,R,Richard,0.3103448275862069,0.3020833333333333,M
66.67,167274.0,1,Kansas,Wallace White,1942,2,R,Wallace,0.3103448275862069,0.3020833333333333,M
33.33,167274.0,0,Kansas,Fulton Redman,1942,0,D,Fulton,0.3538461538461539,0.6770833333333334,M
52.44,1375441.0,0,Kansas,"Henry Cabot Lodge,",1942,0,R,Cabot,0.3103448275862069,0.3020833333333333,M
46.61,1375441.0,0,Kansas,Joseph Casey,1942,0,D,Joseph,0.3538461538461539,0.6770833333333334,M
0.35,1375441.0,0,Kansas,George Lyman Paine,1942,0,S,Lyman,0.0,0.0,M
0.35,1375441.0,0,Kansas,Horace Hillis,1942,0,S,Horace,0.0,0.0,M
0.26,1375441.0,0,Kansas,George Thompson,1942,0,T,George,0.0,0.010416666666666666,M
49.55,1189966.0,0,Michigan,Homer Ferguson,1942,0,R,Homer,0.3103448275862069,0.3020833333333333,M
47.19,1189966.0,1,Michigan,Prentiss Brown,1942,1,D,Prentiss,0.3538461538461539,0.6770833333333334,M
2.7,1189966.0,0,Michigan,Gerald Smith,1942,0,R,Gerald,0.3103448275862069,0.3020833333333333,M
0.55,1189966.0,0,Michigan,Leroy Powell,1942,0,T,Leroy,0.0,0.010416666666666666,M
0.0,1189966.0,0,Michigan,Scattering,1942,0,T,Scattering,0.0,0.010416666666666666,M
56.12,663334.0,0,Michigan,Arthur Nelson,1942,0,R,Arthur,0.3103448275862069,0.3020833333333333,M
26.68,663334.0,0,Michigan,Al Hansen,1942,0,T,Al,0.0,0.010416666666666666,M
17.2,663334.0,0,Michigan,John O’Rourke,1942,0,D,John,0.3538461538461539,0.6770833333333334,M
46.98,758447.0,1,Minnesota,Joseph Ball,1942,2,R,Joseph,0.3103448275862069,0.3020833333333333,M
28.21,758447.0,0,Minnesota,Elmer Benson,1942,0,T,Elmer,0.0,0.010416666666666666,M
14.4,758447.0,0,Minnesota,Martin Nelson,1942,0,I,Martin,1.0,0.010416666666666666,M
10.41,758447.0,0,Minnesota,Ed Murphy,1942,0,D,Ed,0.3538461538461539,0.6770833333333334,M
49.07,170514.0,1,Minnesota,James Murray,1942,2,D,James,0.3538461538461539,0.6770833333333334,M
48.36,170514.0,0,Minnesota,Wellington Rankin,1942,0,R,Wellington,0.3103448275862069,0.3020833333333333,M
48.97,380222.0,0,Nebraska,Kenneth Wherry,1942,0,R,Kenneth,0.3103448275862069,0.3020833333333333,M
28.64,380222.0,1,Nebraska,George Norris,1942,5,I,George,1.0,0.010416666666666666,M
22.03,380222.0,0,Nebraska,Foster May,1942,0,D,Foster,0.3538461538461539,0.6770833333333334,M
0.35,380222.0,0,Nebraska,Albert Ruthven,1942,0,I,Albert,1.0,0.010416666666666666,M
58.72,40540.0,0,Nebraska,James Scrugham,1942,0,D,James,0.3538461538461539,0.6770833333333334,M
41.28,40540.0,0,Nebraska,Cecil Creel,1942,0,R,Cecil,0.3103448275862069,0.3020833333333333,F
54.61,162257.0,1,Nebraska,Styles Bridges,1942,1,R,Styles,0.3103448275862069,0.3020833333333333,M
45.39,162257.0,0,Nebraska,Francis Murphy,1942,0,D,Francis,0.3538461538461539,0.6770833333333334,M
53.09,1222132.0,0,New_Jersey,Albert Hawkes,1942,0,R,Albert,0.3103448275862069,0.3020833333333333,M
45.81,1222132.0,1,New_Jersey,William Smathers,1942,1,D,William,0.3538461538461539,0.6770833333333334,M
0.55,1222132.0,0,New_Jersey,William Becker,1942,0,S,William,0.0,0.0,M
0.26,1222132.0,0,New_Jersey,Lorenzo Harris,1942,0,T,Lorenzo,0.0,0.010416666666666666,M
0.12,1222132.0,0,New_Jersey,Elmo Bateman,1942,0,T,Elmo,0.0,0.010416666666666666,M
0.11,1222132.0,0,New_Jersey,John Butterworth,1942,0,S,John,0.0,0.0,M
0.06,1222132.0,0,New_Jersey,George Breitman,1942,0,S,George,0.0,0.0,M
52.41,120775.0,1,New_Jersey,Carl Hatch,1942,3,D,Carl,0.3538461538461539,0.6770833333333334,M
47.59,120775.0,0,New_Jersey,Benson Newell,1942,0,R,Benson,0.3103448275862069,0.3020833333333333,M
65.91,349592.0,1,New_Jersey,Josiah Bailey,1942,2,D,Josiah,0.3538461538461539,0.6770833333333334,M
34.09,349592.0,0,New_Jersey,Sam Morris,1942,0,R,Sam,0.3103448275862069,0.3020833333333333,M
54.83,372365.0,0,Oklahoma,Edward Moore,1942,0,R,Edward,0.3103448275862069,0.3020833333333333,M
44.76,372365.0,1,Oklahoma,Joshua Lee,1942,1,D,Joshua,0.3538461538461539,0.6770833333333334,M
0.42,372365.0,0,Oklahoma,Oliver Lawton,1942,0,T,Oliver,0.0,0.010416666666666666,M
77.06,278701.0,1,Oklahoma,Charles McNary,1942,6,R,Charles,0.3103448275862069,0.3020833333333333,M
22.94,278701.0,0,Oklahoma,Walter Whitbeck,1942,0,D,Walter,0.3538461538461539,0.6770833333333334,M
57.97,238487.0,1,Oklahoma,Theodore Green,1942,1,D,Theodore,0.3538461538461539,0.6770833333333334,M
42.03,238487.0,0,Oklahoma,Ira Lloyd Letts,1942,0,R,Lloyd,0.3103448275862069,0.3020833333333333,M
100.0,22558.0,1,Oklahoma,Burnet Maybank,1942,1,D,Burnet,0.3538461538461539,0.6770833333333334,M
0.0,22558.0,0,Oklahoma,Write-Ins,1942,0,T,Write-Ins,0.0,0.010416666666666666,
58.74,181649.0,0,Oklahoma,Harlan Bushfield,1942,0,R,Harlan,0.3103448275862069,0.3020833333333333,M
41.26,181649.0,0,Oklahoma,Tom Berry,1942,0,D,Tom,0.3538461538461539,0.6770833333333334,M
68.88,159522.0,1,Oklahoma,Tom Stewart,1942,1,D,Tom,0.3538461538461539,0.6770833333333334,M
21.52,159522.0,0,Oklahoma,Todd Meacham,1942,0,R,Todd,0.3103448275862069,0.3020833333333333,M
9.6,159522.0,0,Oklahoma,"John Randolph Neal,",1942,0,I,Randolph,1.0,0.010416666666666666,M
94.9,274627.0,1,Oklahoma,Lee O'Daniel,1942,1,D,Lee,0.3538461538461539,0.6770833333333334,M
4.39,274627.0,0,Oklahoma,Dudley Lawson,1942,0,R,Dudley,0.3103448275862069,0.3020833333333333,M
0.7,274627.0,0,Oklahoma,Charles Somerville,1942,0,T,Charles,0.0,0.010416666666666666,M
91.08,87200.0,1,Oklahoma,Carter Glass,1942,5,D,Carter,0.3538461538461539,0.6770833333333334,M
6.53,87200.0,0,Oklahoma,Lawrence Wilkes,1942,0,S,Lawrence,0.0,0.0,M
2.34,87200.0,0,Oklahoma,Alice Burke,1942,0,T,Alice,0.0,0.010416666666666666,F
52.27,435147.0,0,Oklahoma,Hugh Ike Shott,1942,0,R,Ike,0.3103448275862069,0.3020833333333333,M
47.73,435147.0,1,West_VirginiaClass_2,Joseph Rosier,1942,2,D,Joseph,0.3538461538461539,0.6770833333333334,M
55.36,463861.0,0,West_Virginia,Chapman Revercomb,1942,0,R,Chapman,0.3103448275862069,0.3020833333333333,M
44.64,463861.0,0,West_Virginia,Matthew Neely,1942,0,D,Matthew,0.3538461538461539,0.6770833333333334,M
54.59,75989.0,0,West_Virginia,Edward Robertson,1942,0,R,Edward,0.3103448275862069,0.3020833333333333,M
45.41,75989.0,1,West_Virginia,Henry Schwartz,1942,1,D,Henry,0.3538461538461539,0.6770833333333334,M
81.78,247749.0,1,Alabama,Lister Hill,1944,3,D,Lister,0.3620689655172414,0.6041666666666666,M
16.95,247749.0,0,Alabama,John Posey,1944,0,R,John,0.2972972972972973,0.3854166666666667,M
1.28,247749.0,0,Alabama,Parrish,1944,0,T,Parrish,0.0,0.010416666666666666,M
69.37,130226.0,1,Alabama,Carl Hayden,1944,3,D,Carl,0.3620689655172414,0.6041666666666666,M
30.63,130226.0,0,Alabama,Fred Wildon Fickett,1944,0,R,Wildon,0.2972972972972973,0.3854166666666667,M
85.1,214441.0,0,Arkansas,William Fulbright,1944,0,D,William,0.3620689655172414,0.6041666666666666,M
30.63,214441.0,0,Arkansas,Fred Fickett,1944,0,R,Fred,0.2972972972972973,0.3854166666666667,M
52.29,3305234.0,1,Arkansas,Sheridan Downey,1944,1,D,Sheridan,0.3620689655172414,0.6041666666666666,M
47.0,3305234.0,0,Arkansas,Frederick Houser,1944,0,R,Frederick,0.2972972972972973,0.3854166666666667,M
0.02,3305234.0,0,Arkansas,Scattering,1944,0,T,Scattering,0.0,0.010416666666666666,M
56.06,494888.0,1,Colorado,Eugene Millikin,1944,2,R,Eugene,0.2972972972972973,0.3854166666666667,M
43.31,494888.0,0,Colorado,Barney Whatley,1944,0,D,Barney,0.3620689655172414,0.6041666666666666,M
0.64,494888.0,0,Colorado,Carle Whitehead,1944,0,S,Carle,0.0,0.0,M
51.99,828497.0,0,Connecticut,Brien McMahon,1944,0,D,Brien,0.3620689655172414,0.6041666666666666,M
47.28,828497.0,1,Connecticut,John Danaher,1944,1,R,John,0.2972972972972973,0.3854166666666667,M
0.73,828497.0,0,Connecticut,Spender Anderson,1944,0,S,Spender,0.0,0.0,M
71.28,470943.0,1,Connecticut,Claude Pepper,1944,2,D,Claude,0.3620689655172414,0.6041666666666666,M
28.72,470943.0,0,Connecticut,Miles Draper,1944,0,R,Miles,0.2972972972972973,0.3854166666666667,M
100.0,272573.0,1,Georgia,Walter George,1944,4,D,Walter,0.3620689655172414,0.6041666666666666,M
0.0,272573.0,0,Georgia,Scattering,1944,0,T,Scattering,0.0,0.010416666666666666,M
51.13,209469.0,0,Idaho,Glen Taylor,1944,0,D,Glen,0.3620689655172414,0.6041666666666666,F
48.87,209469.0,0,Idaho,Bottolfsen,1944,0,R,Bottolfsen,0.2972972972972973,0.3854166666666667,
52.61,3913926.0,1,Idaho,Scott Lucas,1944,1,D,Scott,0.3620689655172414,0.6041666666666666,M
47.06,3913926.0,0,Idaho,Richard Lyons,1944,0,R,Richard,0.2972972972972973,0.3854166666666667,M
0.19,3913926.0,0,Idaho,Frank Schnur,1944,0,S,Frank,0.0,0.0,M
0.15,3913926.0,0,Idaho,Enoch Holtwick,1944,0,T,Enoch,0.0,0.010416666666666666,M
52.11,1645016.0,0,Indiana,William Jenner,1944,0,R,William,0.2972972972972973,0.3854166666666667,M
47.14,1645016.0,0,Indiana,Cornelius O’Brien,1944,0,D,Cornelius,0.3620689655172414,0.6041666666666666,M
0.75,1645016.0,0,Indiana,Carl Thompson,1944,0,T,Carl,0.0,0.010416666666666666,M
50.23,1651385.0,0,Indiana,Homer Capehart,1944,0,R,Homer,0.2972972972972973,0.3854166666666667,M
48.91,1651385.0,0,Indiana,Henry Schricker,1944,0,D,Henry,0.3620689655172414,0.6041666666666666,M
0.74,1651385.0,0,Indiana,George Holston,1944,0,T,George,0.0,0.010416666666666666,M
0.12,1651385.0,0,Indiana,Marid Tomish,1944,0,S,Marid,0.0,0.0,M
51.28,1021687.0,0,Iowa,Bourke Hickenlooper,1944,0,R,Bourke,0.2972972972972973,0.3854166666666667,M
48.37,1021687.0,1,Iowa,Guy Gillette,1944,2,D,Guy,0.3620689655172414,0.6041666666666666,M
0.27,1021687.0,0,Iowa,Bowden,1944,0,T,Bowden,0.0,0.010416666666666666,M
0.07,1021687.0,0,Iowa,Drescher,1944,0,T,Drescher,0.0,0.010416666666666666,M
57.84,669191.0,1,Kansas,Clyde Reed,1944,1,R,Clyde,0.2972972972972973,0.3854166666666667,M
40.65,669191.0,0,Kansas,Thurman Hill,1944,0,D,Thurman,0.3620689655172414,0.6041666666666666,M
1.15,669191.0,0,Kansas,Dubbs,1944,0,T,Dubbs,0.0,0.010416666666666666,M
0.35,669191.0,0,Kansas,Arthur Goodwin Billings,1944,0,T,Goodwin,0.0,0.010416666666666666,M
54.81,846627.0,1,Kentucky,Alben Barkley,1944,3,D,Alben,0.3620689655172414,0.6041666666666666,M
44.93,846627.0,0,Kentucky,James Park,1944,0,R,James,0.2972972972972973,0.3854166666666667,M
0.21,846627.0,0,Kentucky,Robert Garrison,1944,0,T,Robert,0.0,0.010416666666666666,M
0.04,846627.0,0,Kentucky,Yona Marret,1944,0,S,Yona,0.0,0.0,M
0.0,846627.0,0,Kentucky,Scattering,1944,0,T,Scattering,0.0,0.010416666666666666,M
99.99,287391.0,1,Kentucky,John Overton,1944,2,D,John,0.3620689655172414,0.6041666666666666,M
0.01,287391.0,0,Kentucky,Maurice Clark,1944,0,I,Maurice,0.0,0.0,M
61.73,558430.0,1,Maryland,Millard Tydings,1944,3,D,Millard,0.3620689655172414,0.6041666666666666,M
38.27,558430.0,0,Maryland,"Blanchard Randall,",1944,0,R,Blanchard,0.2972972972972973,0.3854166666666667,M
64.29,1911422.0,0,Massachusetts,Leverett Saltonstall,1944,0,R,Leverett,0.2972972972972973,0.3854166666666667,M
34.9,1911422.0,0,Massachusetts,John Corcoran,1944,0,D,John,0.3620689655172414,0.6041666666666666,M
0.64,1911422.0,0,Massachusetts,Bernard Kelly,1944,0,S,Bernard,0.0,0.0,M
0.17,1911422.0,0,Massachusetts,Tallmadge Root,1944,0,T,Tallmadge,0.0,0.010416666666666666,
49.95,1559103.0,0,Missouri,Forrest Donnell,1944,0,R,Forrest,0.2972972972972973,0.3854166666666667,M
49.82,1559103.0,0,Missouri,Roy McKittrick,1944,0,D,Roy,0.3620689655172414,0.6041666666666666,M
0.21,1559103.0,0,Missouri,Preisler,1944,0,T,Preisler,0.0,0.010416666666666666,M
0.01,1559103.0,0,Missouri,William Wesley Cox,1944,0,S,Wesley,0.0,0.0,M
58.38,52411.0,1,Nevada,Pat McCarran,1944,2,D,Pat,0.3620689655172414,0.6041666666666666,M
41.62,52411.0,0,Nevada,George Malone,1944,0,R,George,0.2972972972972973,0.3854166666666667,M
50.93,217057.0,1,New_Hampshire,Charles Tobey,1944,1,R,Charles,0.2972972972972973,0.3854166666666667,M
49.07,217057.0,0,New_Hampshire,Joseph Betley,1944,0,D,Joseph,0.3620689655172414,0.6041666666666666,M
50.44,1863610.0,0,New_Jersey,Howard Alexander Smith,1944,0,R,Alexander,0.2972972972972973,0.3854166666666667,M
